,g,date,age,tm,,opp,gs,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-
0,1,1999-11-02,19-361,LAC,L (-12),SEA,1,43:27,10,18,.556,2,5,.400,8,15,.533,2,10,12,3,2,2,3,1,30,25.1,-7
1,2,1999-11-03,19-362,LAC,L (-23),POR,1,44:21,5,17,.294,1,4,.250,12,14,.857,3,4,7,3,2,0,0,3,23,18.5,-15
2,3,1999-11-05,19-364,LAC,W (+10),PHI,1,40:13,4,9,.444,1,2,.500,9,9,1.000,2,7,9,2,1,3,7,6,18,11.9,+6
3,4,1999-11-08,20-002,LAC,L (-15),UTA,1,38:17,2,10,.200,0,2,.000,6,8,.750,2,6,8,4,1,2,5,3,10,5.2,-12
4,5,1999-11-10,20-004,LAC,L (-5),SAS,1,32:54,4,7,.571,0,0,,8,10,.800,1,6,7,3,1,0,4,6,16,11.1,-15
5,6,1999-11-14,20-008,LAC,L (-20),VAN,1,33:49,6,12,.500,1,1,1.000,3,4,.750,4,8,12,3,2,0,5,5,16,11.9,-15
6,7,1999-11-16,20-010,LAC,L (-8),MIL,1,41:49,9,19,.474,1,4,.250,3,7,.429,4,6,10,5,0,1,1,4,22,16.9,-5
7,8,1999-11-17,20-011,LAC,W (+4),MIN,1,48:00,8,21,.381,0,1,.000,6,9,.667,1,6,7,1,0,1,2,1,22,10.8,+4
8,9,1999-11-19,20-013,LAC,L (-6),TOR,1,42:46,6,16,.375,1,4,.250,3,6,.500,4,3,7,2,0,0,6,6,16,2.7,-12
9,10,1999-11-20,20-014,LAC,W (+9),WAS,1,43:20,8,15,.533,2,5,.400,3,4,.750,0,5,5,3,3,3,5,4,21,15.4,+4
10,11,1999-11-23,20-017,LAC,W (+5),NYK,1,43:07,8,17,.471,1,4,.250,7,8,.875,2,4,6,5,1,2,4,4,24,17.8,+16
11,12,1999-11-26,20-020,LAC,L (-5),SEA,1,38:13,4,11,.364,0,1,.000,5,6,.833,0,8,8,6,2,1,6,2,13,9.0,+1
12,13,1999-11-27,20-021,LAC,L (-17),POR,1,44:59,6,18,.333,3,4,.750,0,2,.000,3,3,6,6,2,2,1,4,15,12.0,-8
13,14,1999-11-30,20-024,LAC,L (-14),PHO,1,39:55,5,14,.357,0,1,.000,4,6,.667,1,4,5,4,2,0,3,5,14,7.1,-7
14,15,1999-12-02,20-026,LAC,L (-13),HOU,1,41:50,7,14,.500,0,2,.000,8,8,1.000,3,5,8,1,0,3,3,6,22,16.0,-8
15,16,1999-12-04,20-028,LAC,L (-13),SEA,1,33:07,5,13,.385,0,1,.000,2,4,.500,4,4,8,3,0,1,1,4,12,8.3,-1
16,17,1999-12-06,20-030,LAC,L (-8),MIA,1,45:21,8,19,.421,1,4,.250,3,4,.750,1,6,7,4,0,2,4,4,20,10.6,-6
17,18,1999-12-08,20-032,LAC,L (-18),ATL,1,41:41,6,18,.333,1,5,.200,3,4,.750,1,1,2,4,3,0,3,2,16,8.4,-15
18,19,1999-12-10,20-034,LAC,L (-24),DET,1,20:03,5,12,.417,0,0,,0,0,,3,1,4,0,1,0,2,5,10,3.0,-1
19,20,1999-12-11,20-035,LAC,L (-18),IND,1,40:47,3,14,.214,0,2,.000,2,3,.667,1,4,5,7,1,2,2,1,8,5.8,-19
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,21,1999-12-13,20-037,LAC,W (+12),VAN,1,25:01,4,5,.800,0,0,,0,0,,2,2,4,5,1,0,3,6,8,7.2,+8
22,22,1999-12-14,20-038,LAC,L (-27),LAL,1,22:24,0,4,.000,0,0,,2,4,.500,0,3,3,3,0,1,3,5,2,-2.9,-11
23,23,1999-12-17,20-041,LAC,W (+1),GSW,1,42:56,7,20,.350,0,0,,9,15,.600,3,10,13,7,1,1,6,4,23,13.5,+9
24,24,1999-12-19,20-043,LAC,L (-1),VAN,1,39:29,12,21,.571,2,4,.500,2,8,.250,3,2,5,3,0,4,4,6,28,16.9,+5
25,25,1999-12-22,20-046,LAC,W (+4),GSW,1,42:17,9,17,.529,1,3,.333,3,4,.750,1,10,11,7,2,7,2,3,22,25.6,+1
26,26,1999-12-23,20-047,LAC,W (+6),SAC,1,22:12,5,11,.455,1,1,1.000,2,4,.500,3,6,9,3,0,4,1,4,13,12.7,-12
27,27,1999-12-26,20-050,LAC,W (+3),BOS,1,35:43,6,13,.462,0,1,.000,3,4,.750,2,9,11,3,5,3,4,6,15,14.8,+11
28,28,1999-12-28,20-052,LAC,L (-23),DEN,1,30:35,4,13,.308,0,0,,2,4,.500,4,6,10,5,0,0,2,5,10,5.8,-14
29,29,1999-12-30,20-054,LAC,L (-22),HOU,1,42:02,2,13,.154,0,1,.000,6,8,.750,4,9,13,10,1,0,4,3,10,9.2,-20
30,30,2000-01-04,20-059,LAC,L (-24),LAL,1,39:49,9,19,.474,1,3,.333,3,5,.600,5,7,12,3,2,2,3,2,22,18.8,-22
31,31,2000-01-05,20-060,LAC,L (-17),LAL,1,43:51,9,19,.474,1,4,.250,7,8,.875,4,8,12,5,2,3,4,2,26,23.9,-11
32,32,2000-01-08,20-063,LAC,W (+13),IND,1,38:16,2,11,.182,0,3,.000,4,4,1.000,1,5,6,4,2,1,2,1,8,6.4,0
33,33,2000-01-10,20-065,LAC,L (-5),CLE,1,35:54,8,14,.571,3,4,.750,9,9,1.000,1,6,7,2,1,0,4,6,28,19.9,-2
34,34,2000-01-12,20-067,LAC,L (-7),BOS,1,41:47,10,21,.476,4,7,.571,2,2,1.000,2,7,9,2,0,2,2,5,26,17.6,-1
35,35,2000-01-13,20-068,LAC,L (-5),NJN,1,41:44,11,13,.846,1,1,1.000,3,5,.600,0,4,4,4,1,0,1,3,26,23.3,0
36,36,2000-01-15,20-070,LAC,L (-37),UTA,1,37:49,3,14,.214,1,1,1.000,3,5,.600,2,6,8,4,2,1,4,1,10,4.9,-19
37,37,2000-01-17,20-072,LAC,L (-6),SAS,1,39:14,3,15,.200,0,5,.000,2,2,1.000,2,3,5,5,3,2,2,4,8,5.3,-7
38,38,2000-01-18,20-073,LAC,L (-6),SAC,1,34:24,7,13,.538,1,1,1.000,4,6,.667,3,11,14,2,1,1,3,5,19,15.4,-7
39,39,2000-01-21,20-076,LAC,L (-6),MIN,1,44:42,8,20,.400,0,4,.000,2,5,.400,2,12,14,5,0,1,6,5,18,7.2,-3
40,40,2000-01-23,20-078,LAC,L (-13),ORL,1,25:37,7,12,.583,1,3,.333,3,4,.750,0,5,5,3,0,3,6,5,18,9.7,-13
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,41,2000-01-25,20-080,LAC,L (-23),SAS,1,33:29,8,14,.571,0,0,,0,0,,2,8,10,3,0,1,4,5,16,10.0,-25
43,42,2000-01-27,20-082,LAC,L (-9),DAL,1,41:48,5,10,.500,0,1,.000,11,12,.917,6,6,12,6,3,3,6,5,21,22.9,-7
44,43,2000-01-29,20-084,LAC,W (+5),NJN,1,38:43,10,19,.526,0,1,.000,1,2,.500,5,5,10,3,2,0,3,0,21,17.4,+7
45,44,2000-02-01,20-087,LAC,L (-31),GSW,1,17:18,1,6,.167,0,1,.000,0,0,,1,4,5,0,0,2,2,3,2,-1.7,-9
46,,2000-02-02,20-088,LAC,L (-46),PHO,Did Not Play,,,,,,,,,,,,,,,,,,,,,
47,45,2000-02-05,20-091,LAC,L (-13),DAL,1,23:42,5,12,.417,0,0,,4,11,.364,2,2,4,2,3,0,3,4,14,6.6,-14
48,46,2000-02-06,20-092,LAC,L (-10),CHI,1,26:19,2,2,1.000,0,0,,0,0,,1,1,2,0,1,0,3,4,4,0.8,+4
49,47,2000-02-09,20-095,LAC,L (-7),POR,1,45:04,6,14,.429,2,3,.667,2,2,1.000,3,4,7,6,1,0,1,3,16,14.9,-8
50,48,2000-02-10,20-096,LAC,L (-22),VAN,1,35:29,3,10,.300,0,1,.000,1,1,1.000,1,6,7,7,0,4,3,4,7,6.8,-10
51,,2000-02-15,20-101,LAC,L (-19),MIA,Not With Team,,,,,,,,,,,,,,,,,,,,,
52,49,2000-02-16,20-102,LAC,L (-33),ORL,0,22:32,5,12,.417,0,0,,2,4,.500,2,4,6,2,1,1,2,6,12,6.1,-28
53,50,2000-02-18,20-104,LAC,L (-28),CHH,1,39:15,6,9,.667,1,1,1.000,3,6,.500,2,8,10,6,0,0,2,3,16,15.7,-20
54,51,2000-02-19,20-105,LAC,L (-2),CHI,1,45:30,8,14,.571,1,3,.333,2,3,.667,0,8,8,3,2,1,5,5,19,12.2,-2
55,52,2000-02-21,20-107,LAC,L (-11),NYK,1,44:41,4,11,.364,2,3,.667,4,6,.667,0,3,3,7,1,1,2,4,14,11.0,-13
56,53,2000-02-23,20-109,LAC,L (-16),PHI,1,42:25,8,15,.533,0,1,.000,4,8,.500,2,7,9,2,4,2,2,3,20,18.2,-13
57,54,2000-02-24,20-110,LAC,L (-25),MIN,1,22:32,2,9,.222,0,1,.000,7,8,.875,0,2,2,1,0,0,2,3,11,3.2,-14
58,55,2000-02-26,20-112,LAC,W (+1),ATL,1,38:12,4,16,.250,1,2,.500,1,3,.333,2,10,12,7,3,1,3,2,10,8.8,-3
59,56,2000-02-28,20-114,LAC,L (-19),HOU,0,28:03,6,14,.429,2,2,1.000,6,6,1.000,4,7,11,2,1,2,2,5,20,17.3,-11
60,57,2000-03-04,20-119,LAC,L (-10),CLE,0,19:29,5,8,.625,2,3,.667,5,6,.833,1,1,2,2,1,1,4,6,17,10.7,-1
61,58,2000-03-06,20-121,LAC,L (-20),LAL,1,26:39,6,18,.333,2,5,.400,3,4,.750,3,8,11,4,0,0,5,5,17,6.7,-1
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,59,2000-03-08,20-123,LAC,L (-1),TOR,1,44:47,5,9,.556,0,2,.000,6,6,1.000,0,11,11,8,1,0,8,2,16,12.8,+3
64,60,2000-03-10,20-125,LAC,L (-17),CHH,1,35:36,3,10,.300,1,2,.500,3,6,.500,2,8,10,11,1,1,2,3,10,13.0,-10
65,61,2000-03-12,20-127,LAC,W (+9),GSW,1,45:24,10,19,.526,2,6,.333,7,10,.700,6,8,14,7,0,1,1,3,29,28.5,+9
66,62,2000-03-14,20-129,LAC,W (+4),DEN,1,44:33,8,15,.533,3,5,.600,6,8,.750,0,4,4,9,1,0,2,4,25,21.8,+4
67,63,2000-03-15,20-130,LAC,L (-20),SAC,1,42:09,7,12,.583,0,2,.000,7,7,1.000,2,8,10,10,0,0,2,4,21,22.6,-8
68,64,2000-03-17,20-132,LAC,L (-27),DEN,1,24:12,4,8,.500,0,0,,2,2,1.000,1,3,4,2,1,1,3,4,10,6.1,-16
69,65,2000-03-18,20-133,LAC,L (-21),SAC,1,33:05,7,13,.538,1,1,1.000,3,6,.500,1,8,9,2,2,0,6,6,18,8.6,+5
70,,2000-03-20,20-135,LAC,L (-12),WAS,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
71,66,2000-03-22,20-137,LAC,L (-25),SAS,1,35:04,5,13,.385,0,1,.000,4,6,.667,2,3,5,5,1,1,2,3,14,10.4,-13
72,67,2000-03-23,20-138,LAC,L (-15),HOU,1,41:03,13,21,.619,0,2,.000,2,3,.667,1,5,6,2,0,0,7,3,28,13.5,-20
73,,2000-03-25,20-140,LAC,L (-19),DET,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
74,,2000-03-28,20-143,LAC,L (-10),DAL,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
75,,2000-03-30,20-145,LAC,L (-19),MIL,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
76,68,2000-04-04,20-150,LAC,L (-10),UTA,0,33:19,4,7,.571,1,2,.500,2,2,1.000,1,3,4,5,2,3,3,5,11,11.9,+11
77,69,2000-04-06,20-152,LAC,L (-22),MIN,0,25:32,2,7,.286,1,2,.500,6,8,.750,2,5,7,2,2,0,4,0,11,8.4,-12
78,70,2000-04-08,20-154,LAC,L (-2),DAL,1,25:25,4,8,.500,0,1,.000,4,4,1.000,1,4,5,4,0,1,6,6,12,5.0,-7
79,71,2000-04-11,20-157,LAC,L (-7),PHO,1,43:17,11,19,.579,4,4,1.000,0,0,,2,13,15,6,1,2,3,4,26,24.4,+4
80,72,2000-04-12,20-158,LAC,L (-9),UTA,1,37:02,4,12,.333,0,2,.000,0,0,,3,4,7,8,2,1,6,6,8,4.4,-6
81,73,2000-04-14,20-160,LAC,L (-24),PHO,1,35:35,3,11,.273,0,2,.000,8,10,.800,1,4,5,4,1,0,3,1,14,9.0,-11
82,74,2000-04-15,20-161,LAC,L (-1),DEN,1,40:40,5,15,.333,0,1,.000,3,4,.750,3,10,13,5,2,0,5,4,13,8.1,-2
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,75,2000-04-18,20-164,LAC,L (-16),POR,0,25:55,6,11,.545,0,2,.000,3,4,.750,2,1,3,3,2,0,3,2,15,11.3,-5
85,76,2000-04-19,20-165,LAC,W (+8),SEA,1,39:04,9,19,.474,1,1,1.000,14,15,.933,6,8,14,7,1,4,5,4,33,31.6,+14
0,1,2000-10-31,20-360,LAC,L (-13),UTA,1,17:49,2,7,.286,1,3,.333,4,4,1.000,0,3,3,2,0,1,4,4,9,2.3,-9
1,2,2000-11-02,20-362,LAC,L (-8),VAN,1,45:06,8,19,.421,1,8,.125,0,0,,1,5,6,6,1,1,5,1,17,9.6,-8
2,3,2000-11-04,20-364,LAC,W (+3),HOU,1,41:56,6,13,.462,1,3,.333,0,0,,0,7,7,6,2,2,3,2,13,12.2,+5
3,4,2000-11-05,20-365,LAC,L (-5),LAL,1,41:46,6,13,.462,1,3,.333,6,10,.600,1,14,15,6,0,3,3,6,19,16.5,-7
4,5,2000-11-08,21-002,LAC,L (-6),UTA,1,26:17,2,11,.182,0,2,.000,2,2,1.000,1,4,5,0,1,0,2,6,6,-2.4,-16
5,6,2000-11-10,21-004,LAC,W (+9),ATL,1,45:21,7,14,.500,3,5,.600,8,10,.800,0,7,7,7,1,4,8,5,25,18.0,+8
6,7,2000-11-12,21-006,LAC,L (-16),DEN,1,37:33,4,10,.400,1,3,.333,1,1,1.000,3,10,13,5,1,1,1,6,10,11.5,-12
7,8,2000-11-13,21-007,LAC,L (-14),DAL,1,31:28,7,13,.538,0,0,,4,11,.364,3,5,8,2,0,0,3,5,18,8.9,-18
8,9,2000-11-15,21-009,LAC,W (+4),NYK,1,36:45,7,14,.500,0,3,.000,2,2,1.000,2,7,9,3,1,3,3,2,16,13.9,+10
9,10,2000-11-16,21-010,LAC,W (+4),VAN,1,35:44,9,16,.563,2,5,.400,1,3,.333,4,2,6,5,0,3,1,2,21,19.8,-5
10,11,2000-11-18,21-012,LAC,L (-3),SEA,1,41:11,10,19,.526,0,1,.000,7,9,.778,0,12,12,8,1,2,7,4,27,19.9,0
11,12,2000-11-20,21-014,LAC,L (-1),NJN,1,40:41,8,18,.444,1,3,.333,7,8,.875,3,8,11,4,0,3,2,5,24,19.6,-4
12,13,2000-11-24,21-018,LAC,L (-17),SEA,1,37:39,7,16,.438,0,2,.000,0,2,.000,1,7,8,6,2,1,4,4,14,8.9,-9
13,14,2000-11-25,21-019,LAC,L (-6),PHO,1,44:50,8,17,.471,1,2,.500,3,4,.750,1,10,11,5,2,3,7,5,20,13.2,0
14,15,2000-11-27,21-021,LAC,L (-15),LAL,1,34:51,6,11,.545,0,1,.000,4,6,.667,2,3,5,3,2,0,0,5,16,14.3,-14
15,16,2000-11-29,21-023,LAC,W (+23),GSW,1,41:32,6,12,.500,1,1,1.000,3,4,.750,4,8,12,11,3,1,6,3,16,19.0,+26
16,17,2000-12-01,21-025,LAC,L (-9),TOR,1,45:26,7,16,.438,2,5,.400,1,7,.143,4,5,9,5,0,6,4,4,17,12.6,-10
17,18,2000-12-03,21-027,LAC,L (-9),BOS,1,36:58,6,18,.333,1,2,.500,6,7,.857,0,7,7,4,3,2,4,4,19,12.1,-2
18,19,2000-12-04,21-028,LAC,L (-28),NYK,1,26:15,3,10,.300,1,5,.200,0,0,,0,4,4,3,2,1,3,5,7,2.2,-12
19,20,2000-12-06,21-030,LAC,W (+5),WAS,0,42:04,8,17,.471,3,4,.750,1,2,.500,1,9,10,4,2,3,2,4,20,17.6,+16
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,21,2000-12-08,21-032,LAC,L (-5),CHH,1,6:16,0,0,,0,0,,0,0,,0,0,0,2,0,0,1,1,0,0.0,+1
22,22,2000-12-09,21-033,LAC,L (-12),MIN,1,32:41,4,13,.308,1,3,.333,0,2,.000,2,5,7,0,1,2,4,2,9,1.2,-15
23,23,2000-12-11,21-035,LAC,W (+12),ORL,1,40:59,7,17,.412,2,10,.200,1,2,.500,0,7,7,8,2,4,4,2,17,15.2,+2
24,24,2000-12-13,21-037,LAC,L (-6),MIA,1,37:49,4,16,.250,2,3,.667,8,9,.889,2,8,10,3,1,2,4,4,18,10.7,-17
25,25,2000-12-15,21-039,LAC,W (+10),PHO,1,40:16,7,13,.538,3,5,.600,6,6,1.000,2,4,6,6,1,1,7,4,23,16.6,+9
26,26,2000-12-17,21-041,LAC,L (-9),WAS,1,39:50,7,12,.583,1,3,.333,5,7,.714,2,6,8,5,1,0,5,4,20,14.7,-8
27,27,2000-12-20,21-044,LAC,W (+7),MIN,1,42:11,9,19,.474,1,5,.200,5,6,.833,2,5,7,10,1,2,6,2,24,19.4,+18
28,28,2000-12-23,21-047,LAC,W (+2),VAN,1,37:27,5,13,.385,2,4,.500,2,2,1.000,1,5,6,3,3,9,2,3,14,17.3,+10
29,29,2000-12-26,21-050,LAC,L (-1),DEN,1,29:58,10,16,.625,1,4,.250,0,1,.000,2,6,8,4,0,2,2,4,21,17.2,+7
30,30,2000-12-28,21-052,LAC,L (-9),DAL,1,30:30,8,12,.667,1,1,1.000,4,6,.667,2,4,6,5,0,2,4,2,21,17.7,-15
31,31,2000-12-30,21-054,LAC,L (-2),LAL,1,40:18,4,16,.250,1,5,.200,2,4,.500,0,7,7,8,1,1,1,2,11,8.2,-11
32,32,2001-01-02,21-057,LAC,W (+13),TOR,1,33:13,7,10,.700,1,3,.333,3,4,.750,1,2,3,5,1,3,4,5,18,15.3,+13
33,33,2001-01-03,21-058,LAC,L (-5),PHO,1,42:35,8,17,.471,3,8,.375,5,5,1.000,2,5,7,5,0,0,5,4,24,15.1,-4
34,34,2001-01-05,21-060,LAC,L (-13),CHH,1,37:33,7,17,.412,2,4,.500,7,11,.636,2,5,7,2,1,1,4,5,23,12.3,-16
35,35,2001-01-07,21-062,LAC,W (+23),LAL,1,36:45,13,18,.722,3,6,.500,0,1,.000,2,6,8,5,1,1,3,3,29,25.4,+19
36,36,2001-01-08,21-063,LAC,L (-3),IND,1,32:42,4,19,.211,0,2,.000,5,6,.833,5,2,7,1,1,1,2,1,13,5.0,+4
37,37,2001-01-10,21-065,LAC,W (+6),DEN,1,39:20,6,14,.429,0,1,.000,3,8,.375,1,12,13,6,1,3,3,3,15,13.0,+21
38,38,2001-01-12,21-067,LAC,L (-6),MIN,1,35:38,8,15,.533,1,2,.500,4,5,.800,1,8,9,6,1,0,1,5,21,18.6,+5
39,39,2001-01-13,21-068,LAC,L (-20),ATL,1,37:08,2,12,.167,0,4,.000,6,9,.667,1,8,9,4,1,2,5,5,10,2.5,-20
40,40,2001-01-15,21-070,LAC,L (-15),IND,1,42:15,6,16,.375,0,4,.000,10,10,1.000,1,11,12,5,1,2,3,3,22,18.9,-6
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,41,2001-01-16,21-071,LAC,L (-21),MIL,1,34:37,5,11,.455,0,3,.000,4,6,.667,0,6,6,5,0,1,3,1,14,10.1,-24
43,42,2001-01-18,21-073,LAC,L (-3),BOS,1,42:41,6,17,.353,2,5,.400,6,9,.667,2,8,10,5,2,0,6,5,20,10.6,-8
44,43,2001-01-24,21-079,LAC,L (-4),SEA,0,24:35,6,12,.500,0,1,.000,4,5,.800,2,4,6,3,0,0,2,3,16,11.1,-6
45,44,2001-01-27,21-082,LAC,L (-12),SAC,1,44:23,4,11,.364,0,3,.000,2,2,1.000,1,9,10,8,0,3,4,3,10,9.8,-12
46,45,2001-01-29,21-084,LAC,L (-29),SAS,1,35:37,5,18,.278,0,4,.000,5,8,.625,3,5,8,3,1,0,1,3,15,7.7,-26
47,46,2001-01-31,21-086,LAC,L (-22),SAS,1,32:54,3,11,.273,0,4,.000,1,2,.500,1,8,9,2,2,1,1,2,7,5.5,-10
48,47,2001-02-01,21-087,LAC,W (+17),HOU,1,39:35,8,15,.533,3,5,.600,0,0,,0,7,7,10,1,2,3,3,19,19.0,+21
49,48,2001-02-03,21-089,LAC,W (+1),POR,1,44:35,7,18,.389,1,4,.250,3,5,.600,3,5,8,6,1,1,2,1,18,14.5,+3
50,49,2001-02-05,21-091,LAC,W (+20),CHI,1,33:25,5,8,.625,1,3,.333,1,1,1.000,0,10,10,7,1,1,8,1,12,9.6,+1
51,50,2001-02-07,21-093,LAC,L (-1),GSW,1,39:35,11,15,.733,1,2,.500,4,8,.500,0,10,10,4,2,3,3,3,27,25.0,+6
52,51,2001-02-13,21-099,LAC,L (-2),MIA,1,42:31,6,13,.462,2,4,.500,5,6,.833,1,6,7,6,1,2,2,2,19,18.2,-7
53,52,2001-02-14,21-100,LAC,L (-13),ORL,1,34:00,2,7,.286,0,3,.000,11,12,.917,1,3,4,4,0,1,2,2,15,12.8,-19
54,53,2001-02-16,21-102,LAC,L (-15),PHI,1,32:19,5,11,.455,1,2,.500,1,4,.250,0,6,6,5,0,1,1,2,12,9.3,-17
55,54,2001-02-18,21-104,LAC,L (-6),NJN,1,36:39,13,24,.542,3,7,.429,5,8,.625,0,3,3,2,0,3,6,5,34,17.6,-9
56,55,2001-02-19,21-105,LAC,W (+5),DET,1,27:41,4,8,.500,0,1,.000,4,6,.667,1,3,4,4,0,4,5,5,12,7.4,-5
57,56,2001-02-21,21-107,LAC,W (+6),CLE,1,39:07,9,16,.563,3,8,.375,2,2,1.000,3,5,8,8,0,1,2,2,23,22.5,+2
58,57,2001-02-22,21-108,LAC,W (+13),CHI,1,38:21,4,9,.444,1,2,.500,5,6,.833,1,9,10,9,1,2,6,3,14,13.8,+21
59,58,2001-02-24,21-110,LAC,W (+3),POR,1,50:31,9,17,.529,3,6,.500,1,2,.500,1,8,9,5,4,0,6,3,22,16.7,-3
60,59,2001-02-26,21-112,LAC,L (-11),DAL,1,40:45,9,13,.692,0,0,,4,5,.800,6,5,11,6,3,3,5,4,22,24.5,-6
61,60,2001-02-27,21-113,LAC,L (-13),SAC,1,42:16,7,14,.500,1,4,.250,1,6,.167,0,4,4,6,0,1,3,0,16,10.1,-15
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,61,2001-03-01,21-115,LAC,L (-13),POR,1,26:41,1,2,.500,0,0,,1,2,.500,0,3,3,4,1,1,1,2,3,5.2,-3
64,62,2001-03-02,21-116,LAC,W (+7),SAC,1,33:34,4,15,.267,1,3,.333,2,2,1.000,2,9,11,5,1,1,2,4,11,7.8,+1
65,63,2001-03-05,21-119,LAC,W (+13),DEN,1,45:42,12,16,.750,1,3,.333,2,3,.667,0,7,7,2,0,1,2,1,27,22.0,+19
66,,2001-03-08,21-122,LAC,L (-12),HOU,Player Suspended,,,,,,,,,,,,,,,,,,,,,
67,,2001-03-11,21-125,LAC,L (-18),DAL,Player Suspended,,,,,,,,,,,,,,,,,,,,,
68,,2001-03-12,21-126,LAC,L (-18),SAS,Player Suspended,,,,,,,,,,,,,,,,,,,,,
69,,2001-03-16,21-130,LAC,W (+18),GSW,Player Suspended,,,,,,,,,,,,,,,,,,,,,
70,,2001-03-18,21-132,LAC,L (-15),UTA,Player Suspended,,,,,,,,,,,,,,,,,,,,,
71,64,2001-03-20,21-134,LAC,W (+11),PHI,1,45:40,8,13,.615,3,7,.429,6,11,.545,1,2,3,6,0,2,6,2,25,17.2,+13
72,65,2001-03-22,21-136,LAC,W (+5),HOU,1,39:30,3,15,.200,2,6,.333,4,6,.667,1,10,11,11,0,1,4,0,12,10.0,-5
73,66,2001-03-26,21-140,LAC,L (-8),POR,1,32:25,4,10,.400,0,3,.000,6,8,.750,0,8,8,3,1,1,3,6,14,8.6,+2
74,67,2001-03-27,21-141,LAC,W (+7),DET,1,39:37,10,17,.588,3,4,.750,4,5,.800,5,11,16,11,1,1,6,3,27,27.7,+6
75,68,2001-03-30,21-144,LAC,L (-10),SEA,1,36:36,3,6,.500,0,1,.000,1,2,.500,2,4,6,5,1,1,2,3,7,8.2,-8
76,69,2001-03-31,21-145,LAC,W (+7),CLE,1,40:35,4,11,.364,1,2,.500,2,6,.333,1,9,10,10,1,1,3,4,11,10.8,+4
77,70,2001-04-04,21-149,LAC,L (-8),VAN,1,43:02,7,14,.500,0,3,.000,4,5,.800,2,7,9,8,0,0,1,1,18,18.3,-5
78,71,2001-04-06,21-151,LAC,W (+3),MIL,1,36:29,7,17,.412,0,2,.000,4,8,.500,2,4,6,7,1,0,2,1,18,13.4,-4
79,,2001-04-07,21-152,LAC,L (-10),SAS,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
80,72,2001-04-10,21-155,LAC,L (-7),SAC,1,43:35,8,19,.421,0,3,.000,4,6,.667,2,8,10,4,1,0,3,0,20,13.7,-5
81,73,2001-04-13,21-158,LAC,W (+6),MIN,1,40:25,8,13,.615,1,2,.500,4,6,.667,1,3,4,5,0,0,4,3,21,14.2,+2
82,74,2001-04-14,21-159,LAC,W (+12),GSW,1,35:28,8,16,.500,0,2,.000,3,5,.600,1,3,4,5,2,3,3,1,19,16.0,+21
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,75,2001-04-16,21-161,LAC,W (+20),PHO,1,36:52,9,12,.750,0,1,.000,0,0,,2,10,12,9,0,0,5,1,18,18.5,+18
85,76,2001-04-17,21-162,LAC,L (-5),UTA,1,31:00,4,13,.308,1,2,.500,10,12,.833,0,7,7,1,2,1,4,6,19,9.8,+7
0,1,2001-10-30,21-358,LAC,L (-11),SAS,1,35:15,6,15,.400,0,4,.000,2,4,.500,2,11,13,1,3,1,7,6,14,4.8,-2
1,2,2001-11-01,21-360,LAC,L (-6),HOU,1,40:00,4,19,.211,0,3,.000,2,4,.500,4,6,10,8,1,2,4,4,10,4.5,-14
2,3,2001-11-03,21-362,LAC,L (-2),GSW,1,41:08,6,18,.333,2,9,.222,4,4,1.000,2,5,7,2,1,2,3,2,18,10.7,-5
3,,2001-11-05,21-364,LAC,W (+23),ATL,Player Suspended,,,,,,,,,,,,,,,,,,,,,
4,4,2001-11-22,22-016,LAC,L (-5),NJN,0,27:14,3,10,.300,0,3,.000,1,2,.500,0,1,1,6,1,0,4,6,7,-0.1,-2
5,5,2001-11-23,22-017,LAC,L (-5),UTA,0,26:08,4,11,.364,0,2,.000,2,2,1.000,0,3,3,1,0,0,3,3,10,1.3,-16
6,6,2001-11-25,22-019,LAC,W (+7),HOU,0,33:57,7,15,.467,0,3,.000,2,2,1.000,1,5,6,5,1,3,1,0,16,16.1,+4
7,7,2001-11-28,22-022,LAC,W (+19),MIN,1,30:30,2,3,.667,1,1,1.000,1,2,.500,1,8,9,9,0,1,6,3,6,7.2,+25
8,8,2001-11-30,22-024,LAC,L (-3),DEN,1,32:32,4,9,.444,0,2,.000,2,4,.500,1,4,5,4,1,4,2,2,10,10.2,-5
9,9,2001-12-02,22-026,LAC,W (+31),IND,1,26:09,1,8,.125,0,1,.000,0,0,,1,4,5,11,1,1,2,0,2,6.1,+30
10,10,2001-12-04,22-028,LAC,W (+4),MIA,1,30:51,5,12,.417,0,4,.000,3,3,1.000,1,5,6,4,0,0,5,5,13,4.6,+17
