,g,date,age,tm,,opp,gs,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-
60,55,2020-02-28,28-352,CLE,L (-12),NOP,1,31:34,6,11,.545,0,1,.000,1,2,.500,2,3,5,2,0,1,1,2,13,9.9,-18
61,,2020-02-29,28-353,CLE,L (-9),IND,Inactive,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,2020-03-02,28-355,CLE,L (-13),UTA,Inactive,,,,,,,,,,,,,,,,,,,,,
64,,2020-03-04,28-357,CLE,L (-6),BOS,Inactive,,,,,,,,,,,,,,,,,,,,,
65,56,2020-03-07,28-360,CLE,W (+2),DEN,1,37:55,4,10,.400,0,1,.000,1,4,.250,3,10,13,5,0,2,3,3,9,8.2,-2
66,57,2020-03-08,28-361,CLE,W (+3),SAS,0,8:09,1,3,.333,0,1,.000,0,2,.000,0,3,3,0,0,0,0,2,2,-0.4,-7
67,,2020-03-10,28-363,CLE,L (-5),CHI,Not With Team,,,,,,,,,,,,,,,,,,,,,
0,1,2020-12-23,29-285,BOS,W (+1),MIL,1,22:24,6,10,.600,0,0,,0,0,,4,4,8,1,0,0,0,3,12,10.9,-6
1,2,2020-12-25,29-287,BOS,L (-28),BRK,1,21:25,3,8,.375,0,0,,2,2,1.000,5,3,8,0,0,1,1,5,8,5.7,-19
2,3,2020-12-27,29-289,BOS,L (-1),IND,1,22:17,3,7,.429,0,0,,1,2,.500,1,7,8,0,0,1,3,1,7,3.0,+1
3,4,2020-12-29,29-291,BOS,W (+5),IND,1,26:48,5,7,.714,0,0,,4,4,1.000,7,3,10,1,0,0,1,4,14,15.0,+4
4,,2020-12-30,29-292,BOS,W (+19),MEM,Inactive,,,,,,,,,,,,,,,,,,,,,
5,5,2021-01-01,29-294,BOS,L (-3),DET,1,25:35,2,4,.500,0,0,,1,2,.500,1,8,9,2,1,2,3,2,5,5.7,-2
6,6,2021-01-03,29-296,BOS,W (+2),DET,1,26:32,5,10,.500,0,0,,2,4,.500,4,7,11,1,0,0,1,3,12,9.6,-1
7,7,2021-01-04,29-297,BOS,W (+12),TOR,1,20:08,0,1,.000,0,0,,0,2,.000,1,6,7,0,1,2,0,2,0,2.6,+6
8,8,2021-01-06,29-299,BOS,W (+2),MIA,1,19:30,3,4,.750,0,0,,3,4,.750,2,5,7,1,0,0,1,2,9,8.8,+1
9,,2021-01-08,29-301,BOS,W (+9),WAS,Inactive,,,,,,,,,,,,,,,,,,,,,
10,9,2021-01-15,29-308,BOS,W (+27),ORL,1,20:29,2,5,.400,0,0,,0,0,,1,10,11,1,1,1,2,2,4,4.6,+13
11,10,2021-01-17,29-310,BOS,L (-30),NYK,1,26:12,1,5,.200,0,0,,1,2,.500,5,1,6,0,1,1,2,1,3,2.6,-18
12,11,2021-01-20,29-313,BOS,L (-8),PHI,1,20:51,1,2,.500,0,0,,0,0,,1,8,9,2,0,0,1,5,2,2.5,-12
13,12,2021-01-22,29-315,BOS,L (-12),PHI,1,26:01,2,6,.333,0,0,,0,0,,1,4,5,0,0,1,0,5,4,1.2,-6
14,13,2021-01-24,29-317,BOS,W (+38),CLE,1,22:26,2,7,.286,0,0,,1,2,.500,3,9,12,1,0,0,0,3,5,4.8,+31
15,14,2021-01-25,29-318,BOS,W (+16),CHI,1,17:21,0,0,,0,0,,0,0,,1,9,10,1,0,0,0,0,0,4.1,+9
16,15,2021-01-27,29-320,BOS,L (-4),SAS,0,22:41,3,8,.375,0,1,.000,2,2,1.000,3,5,8,0,0,0,0,1,8,6.8,+2
17,16,2021-01-30,29-323,BOS,L (-1),LAL,0,14:36,0,1,.000,0,0,,1,2,.500,3,2,5,1,1,0,1,0,1,3.3,-5
18,17,2021-02-02,29-326,BOS,W (+4),GSW,1,25:21,5,5,1.000,0,0,,3,6,.500,3,5,8,0,0,0,3,3,13,9.7,-4
19,18,2021-02-03,29-327,BOS,L (-5),SAC,1,22:20,7,9,.778,0,0,,3,4,.750,3,7,10,0,0,0,1,2,17,15.5,+5
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,19,2021-02-05,29-329,BOS,W (+4),LAC,1,27:30,4,6,.667,0,0,,3,4,.750,2,5,7,3,0,0,1,3,11,10.8,+8
22,20,2021-02-07,29-331,BOS,L (-9),PHO,1,20:52,3,8,.375,0,0,,0,0,,6,6,12,2,1,0,0,0,6,10.0,-15
23,21,2021-02-09,29-333,BOS,L (-14),UTA,1,25:41,3,7,.429,0,0,,1,2,.500,2,3,5,3,0,0,0,2,7,6.5,-11
24,22,2021-02-11,29-335,BOS,W (+14),TOR,0,18:45,2,6,.333,0,0,,0,2,.000,5,6,11,1,0,0,0,1,4,5.4,-10
25,23,2021-02-12,29-336,BOS,L (-6),DET,0,16:43,2,5,.400,0,0,,0,0,,1,1,2,0,0,0,0,0,4,2.3,-6
26,24,2021-02-14,29-338,BOS,L (-13),WAS,0,18:08,1,3,.333,0,0,,0,2,.000,3,5,8,0,0,0,0,1,2,2.7,+4
27,25,2021-02-16,29-340,BOS,W (+13),DEN,1,27:58,3,4,.750,0,1,.000,3,4,.750,4,8,12,0,0,0,2,5,9,8.2,+1
28,26,2021-02-17,29-341,BOS,L (-8),ATL,1,27:03,6,8,.750,0,0,,2,2,1.000,4,3,7,0,3,0,1,2,14,15.7,-7
29,27,2021-02-19,29-343,BOS,W (+12),ATL,1,27:24,8,9,.889,0,0,,1,2,.500,2,3,5,3,0,1,2,2,17,15.8,+13
30,28,2021-02-21,29-345,BOS,L (-5),NOP,1,29:58,5,8,.625,0,0,,4,6,.667,2,7,9,0,1,2,0,2,14,14.7,-3
31,29,2021-02-23,29-347,BOS,L (-3),DAL,1,21:40,3,6,.500,0,1,.000,2,2,1.000,4,6,10,2,1,0,2,3,8,8.8,+6
32,30,2021-02-24,29-348,BOS,L (-15),ATL,1,25:48,5,10,.500,0,0,,3,4,.750,8,5,13,0,1,0,0,2,13,14.9,-7
33,31,2021-02-26,29-350,BOS,W (+6),IND,1,18:40,3,3,1.000,0,0,,0,0,,0,5,5,1,0,0,0,2,6,6.5,-2
34,32,2021-02-28,29-352,BOS,W (+1),WAS,1,18:39,1,9,.111,0,0,,3,4,.750,6,7,13,3,0,0,2,1,5,4.7,+8
35,33,2021-03-02,29-354,BOS,W (+5),LAC,1,21:24,6,10,.600,0,0,,1,2,.500,5,4,9,2,0,1,1,0,13,13.8,+1
36,34,2021-03-04,29-356,BOS,W (+7),TOR,1,24:27,6,8,.750,0,0,,1,2,.500,2,1,3,1,0,0,0,2,13,11.0,+11
37,35,2021-03-11,29-363,BOS,L (-12),BRK,1,19:11,4,6,.667,0,0,,0,4,.000,3,3,6,2,0,0,2,2,8,5.4,+4
38,36,2021-03-14,30-001,BOS,W (+27),HOU,1,18:01,4,8,.500,0,0,,0,0,,5,8,13,1,1,0,2,1,8,9.2,+14
39,,2021-03-16,30-003,BOS,L (-8),UTA,Inactive,,,,,,,,,,,,,,,,,,,,,
40,,2021-03-17,30-004,BOS,L (-7),CLE,Inactive,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,2021-03-19,30-006,BOS,L (-11),SAC,Inactive,,,,,,,,,,,,,,,,,,,,,
43,,2021-03-21,30-008,BOS,W (+16),ORL,Inactive,,,,,,,,,,,,,,,,,,,,,
44,,2021-03-22,30-009,BOS,L (-6),MEM,Inactive,,,,,,,,,,,,,,,,,,,,,
45,,2021-03-24,30-011,BOS,L (-2),MIL,Inactive,,,,,,,,,,,,,,,,,,,,,
46,,2021-03-26,30-013,BOS,W (+8),MIL,Inactive,,,,,,,,,,,,,,,,,,,,,
47,,2021-03-27,30-014,BOS,W (+17),OKC,Inactive,,,,,,,,,,,,,,,,,,,,,
48,,2021-03-29,30-016,BOS,L (-6),NOP,Inactive,,,,,,,,,,,,,,,,,,,,,
49,,2021-03-31,30-018,BOS,L (-5),DAL,Inactive,,,,,,,,,,,,,,,,,,,,,
50,,2021-04-02,30-020,BOS,W (+16),HOU,Inactive,,,,,,,,,,,,,,,,,,,,,
51,,2021-04-04,30-022,BOS,W (+30),CHO,Inactive,,,,,,,,,,,,,,,,,,,,,
52,,2021-04-06,30-024,BOS,L (-10),PHI,Inactive,,,,,,,,,,,,,,,,,,,,,
53,37,2021-04-07,30-025,BOS,W (+2),NYK,0,22:08,2,5,.400,0,0,,3,5,.600,3,5,8,0,1,3,1,2,7,8.4,+24
54,38,2021-04-09,30-027,BOS,W (+9),MIN,0,27:31,2,4,.500,0,0,,3,3,1.000,3,4,7,1,0,0,1,4,7,6.4,+5
55,39,2021-04-11,30-029,BOS,W (+18),DEN,0,18:31,4,6,.667,0,0,,1,2,.500,1,3,4,0,1,1,1,3,9,7.1,+1
56,40,2021-04-13,30-031,BOS,W (+1),POR,0,21:43,2,6,.333,0,0,,1,2,.500,3,5,8,3,0,1,0,2,5,6.8,+6
57,41,2021-04-15,30-033,BOS,W (+8),LAL,1,24:52,6,8,.750,0,0,,2,4,.500,2,4,6,5,0,1,2,2,14,14.0,+11
58,42,2021-04-17,30-035,BOS,W (+5),GSW,1,27:37,1,3,.333,0,0,,0,0,,2,4,6,2,2,1,2,2,2,4.2,+5
59,43,2021-04-19,30-037,BOS,L (-6),CHI,1,33:24,5,6,.833,0,0,,1,1,1.000,2,3,5,1,0,1,3,2,11,8.7,-3
60,44,2021-04-22,30-040,BOS,W (+13),PHO,1,33:46,3,7,.429,0,0,,3,3,1.000,5,7,12,1,1,0,4,2,9,7.8,+13
61,45,2021-04-23,30-041,BOS,L (-5),BRK,1,26:04,3,9,.333,0,0,,2,4,.500,4,5,9,0,1,2,0,1,8,8.4,-6
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,46,2021-04-25,30-043,BOS,L (-21),CHO,1,25:40,2,4,.500,0,0,,1,2,.500,1,3,4,1,0,0,2,0,5,2.9,-15
64,47,2021-04-27,30-045,BOS,L (-4),OKC,1,18:04,1,3,.333,0,0,,0,0,,3,1,4,2,1,0,0,5,2,3.1,0
65,48,2021-04-28,30-046,BOS,W (+9),CHO,1,28:54,5,9,.556,0,0,,2,4,.500,7,6,13,3,0,2,2,3,12,13.9,+3
66,49,2021-04-30,30-048,BOS,W (+3),SAS,0,29:11,3,8,.375,0,0,,2,4,.500,8,7,15,5,0,2,2,4,8,11.8,-1
67,50,2021-05-02,30-050,BOS,L (-10),POR,1,22:44,1,6,.167,0,0,,0,0,,1,3,4,4,0,3,2,1,2,2.3,-20
68,,2021-05-05,30-053,BOS,W (+36),ORL,Inactive,,,,,,,,,,,,,,,,,,,,,
69,51,2021-05-07,30-055,BOS,L (-22),CHI,1,26:59,3,7,.429,0,0,,2,4,.500,3,7,10,1,0,2,1,1,8,8.4,0
70,52,2021-05-09,30-057,BOS,L (-6),MIA,0,31:55,1,1,1.000,0,0,,0,2,.000,4,8,12,0,1,0,1,2,2,5.3,+9
71,53,2021-05-11,30-059,BOS,L (-8),MIA,1,28:28,1,4,.250,0,0,,0,0,,0,3,3,1,2,0,1,4,2,0.6,-11
72,54,2021-05-12,30-060,BOS,L (-8),CLE,1,28:21,5,7,.714,0,0,,0,0,,4,3,7,1,1,1,2,4,10,9.6,-5
73,,2021-05-15,30-063,BOS,W (+16),MIN,Inactive,,,,,,,,,,,,,,,,,,,,,
74,,2021-05-16,30-064,BOS,L (-4),NYK,Inactive,,,,,,,,,,,,,,,,,,,,,
0,1,2021-10-20,30-221,SAC,W (+3),POR,0,18:49,3,5,.600,0,0,,0,0,,1,4,5,0,0,0,1,3,6,3.4,-17
1,2,2021-10-22,30-223,SAC,L (-9),UTA,0,4:16,0,2,.000,0,0,,0,0,,2,0,2,0,0,0,0,0,0,0.0,-1
2,3,2021-10-24,30-225,SAC,L (-12),GSW,0,16:21,3,4,.750,0,0,,0,0,,1,6,7,0,0,0,1,1,6,5.5,-7
3,,2021-10-27,30-228,SAC,W (+3),PHO,Did Not Play,,,,,,,,,,,,,,,,,,,,,
4,,2021-10-29,30-230,SAC,W (+4),NOP,Did Not Play,,,,,,,,,,,,,,,,,,,,,
5,4,2021-10-31,30-232,SAC,L (-6),DAL,0,21:25,5,7,.714,0,0,,3,5,.600,3,2,5,3,0,0,0,3,13,12.9,-6
6,,2021-11-02,30-234,SAC,L (-6),UTA,Did Not Play,,,,,,,,,,,,,,,,,,,,,
7,5,2021-11-03,30-235,SAC,W (+13),NOP,0,8:19,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,1,0,0.3,+5
8,6,2021-11-05,30-237,SAC,W (+30),CHO,0,12:49,1,3,.333,0,0,,0,0,,4,2,6,0,1,1,2,3,2,2.2,+7
9,,2021-11-07,30-239,SAC,L (-3),IND,Did Not Play,,,,,,,,,,,,,,,,,,,,,
10,,2021-11-08,30-240,SAC,L (-5),PHO,Did Not Play,,,,,,,,,,,,,,,,,,,,,
11,7,2021-11-10,30-242,SAC,L (-19),SAS,0,6:21,1,2,.500,0,0,,2,2,1.000,3,2,5,1,0,0,2,1,4,4.0,-4
12,8,2021-11-12,30-244,SAC,L (-2),OKC,0,15:44,3,7,.429,0,0,,0,0,,4,6,10,0,1,0,2,3,6,4.7,-4
13,9,2021-11-15,30-247,SAC,W (+22),DET,0,15:19,1,4,.250,0,0,,2,2,1.000,1,7,8,1,0,1,0,1,4,5.4,+11
14,10,2021-11-17,30-249,SAC,L (-10),MIN,0,17:15,2,6,.333,0,0,,4,6,.667,4,5,9,0,1,0,0,3,8,7.9,+1
15,11,2021-11-19,30-251,SAC,L (-19),TOR,0,9:28,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,2,0,0.2,-15
16,,2021-11-20,30-252,SAC,L (-18),UTA,Did Not Play,,,,,,,,,,,,,,,,,,,,,
17,12,2021-11-22,30-254,SAC,L (-8),PHI,0,11:01,4,6,.667,0,0,,0,2,.000,3,4,7,0,0,0,0,0,8,7.9,+6
18,13,2021-11-24,30-256,SAC,W (+4),POR,0,12:24,2,5,.400,0,0,,0,0,,4,4,8,1,0,0,0,2,4,5.2,-16
19,14,2021-11-26,30-258,SAC,W (+4),LAL,0,20:08,6,7,.857,0,0,,1,4,.250,3,2,5,2,0,2,2,3,13,11.6,-2
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,15,2021-11-28,30-260,SAC,L (-27),MEM,0,22:25,3,9,.333,0,0,,3,9,.333,3,4,7,2,1,1,0,0,9,7.9,-14
22,,2021-11-30,30-262,SAC,L (-25),LAL,Did Not Play,,,,,,,,,,,,,,,,,,,,,
23,,2021-12-01,30-263,SAC,W (+9),LAC,Did Not Play,,,,,,,,,,,,,,,,,,,,,
24,16,2021-12-04,30-266,SAC,W (+5),LAC,0,8:36,2,2,1.000,0,0,,4,4,1.000,2,1,3,0,0,0,1,1,8,7.7,+5
25,17,2021-12-08,30-270,SAC,W (+12),ORL,0,20:59,6,11,.545,0,0,,2,3,.667,6,4,10,0,1,1,1,2,14,13.6,+7
26,18,2021-12-10,30-272,SAC,L (-1),CHO,0,20:37,3,4,.750,0,0,,0,1,.000,4,2,6,0,0,1,4,4,6,2.5,-5
27,19,2021-12-11,30-273,SAC,L (-14),CLE,0,9:00,0,3,.000,0,0,,1,2,.500,3,1,4,1,0,0,1,0,1,0.6,-11
28,20,2021-12-13,30-275,SAC,L (-23),TOR,0,12:29,4,7,.571,0,0,,3,6,.500,3,4,7,0,0,0,2,1,11,7.4,-7
29,21,2021-12-15,30-277,SAC,W (+14),WAS,0,20:41,6,7,.857,0,0,,3,4,.750,3,1,4,0,1,0,0,1,15,15.1,+22
30,22,2021-12-17,30-279,SAC,L (-19),MEM,1,28:48,6,10,.600,0,0,,0,2,.000,4,5,9,4,0,0,2,3,12,10.5,+6
31,23,2021-12-19,30-281,SAC,W (+7),SAS,1,28:31,4,10,.400,0,0,,0,0,,3,5,8,1,0,1,3,3,8,3.4,+6
32,24,2021-12-20,30-282,SAC,L (-15),GSW,1,26:32,5,12,.417,0,0,,0,2,.000,4,5,9,1,1,0,2,1,10,6.4,-13
33,25,2021-12-22,30-284,SAC,L (-16),LAC,0,23:39,5,10,.500,1,1,1.000,0,0,,1,6,7,1,1,0,0,4,11,8.6,+4
34,26,2021-12-26,30-288,SAC,L (-25),MEM,0,7:07,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,-3
35,,2021-12-28,30-290,SAC,W (+6),OKC,Did Not Play,,,,,,,,,,,,,,,,,,,,,
36,,2021-12-29,30-291,SAC,W (+1),DAL,Did Not Play,,,,,,,,,,,,,,,,,,,,,
37,,2021-12-31,30-293,SAC,L (-16),DAL,Did Not Play,,,,,,,,,,,,,,,,,,,,,
38,27,2022-01-02,30-295,SAC,W (+2),MIA,0,2:02,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-2.1,-2
39,,2022-01-04,30-297,SAC,L (-8),LAL,Did Not Play,,,,,,,,,,,,,,,,,,,,,
40,28,2022-01-05,30-298,SAC,L (-6),ATL,0,6:31,0,2,.000,0,0,,0,0,,0,4,4,0,1,1,0,1,0,1.1,+5
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,29,2022-01-07,30-300,SAC,L (-10),DEN,0,11:26,1,3,.333,0,0,,3,4,.750,2,1,3,0,0,1,1,1,5,3.9,-2
43,30,2022-01-09,30-302,SAC,L (-15),POR,0,15:28,0,2,.000,0,0,,1,2,.500,1,2,3,0,1,1,0,2,1,1.4,-9
44,,2022-01-10,30-303,SAC,L (-1),CLE,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
45,,2022-01-12,30-305,SAC,W (+9),LAL,Inactive,,,,,,,,,,,,,,,,,,,,,
46,,2022-01-14,30-307,SAC,W (+12),HOU,Inactive,,,,,,,,,,,,,,,,,,,,,
47,,2022-01-16,30-309,SAC,L (-6),HOU,Inactive,,,,,,,,,,,,,,,,,,,,,
48,,2022-01-19,30-312,SAC,L (-2),DET,Did Not Play,,,,,,,,,,,,,,,,,,,,,
49,,2022-01-22,30-315,SAC,L (-6),MIL,Did Not Play,,,,,,,,,,,,,,,,,,,,,
50,,2022-01-25,30-318,SAC,L (-53),BOS,Did Not Play,,,,,,,,,,,,,,,,,,,,,
51,,2022-01-26,30-319,SAC,L (-17),ATL,Did Not Play,,,,,,,,,,,,,,,,,,,,,
52,,2022-01-29,30-322,SAC,L (-2),PHI,Did Not Play,,,,,,,,,,,,,,,,,,,,,
53,,2022-01-31,30-324,SAC,L (-20),NYK,Did Not Play,,,,,,,,,,,,,,,,,,,,,
54,,2022-02-02,30-326,SAC,W (+11),BRK,Did Not Play,,,,,,,,,,,,,,,,,,,,,
55,,2022-02-03,30-327,SAC,L (-12),GSW,Did Not Play,,,,,,,,,,,,,,,,,,,,,
56,,2022-02-05,30-329,SAC,W (+10),OKC,Did Not Play,,,,,,,,,,,,,,,,,,,,,
57,,2022-02-08,30-332,SAC,L (-20),MIN,Inactive,,,,,,,,,,,,,,,,,,,,,
58,31,2022-02-11,30-335,IND,L (-7),CLE,0,15:00,1,5,.200,0,0,,0,0,,1,3,4,1,0,0,1,1,2,-0.2,-13
59,32,2022-02-13,30-337,IND,L (-9),MIN,0,15:15,0,3,.000,0,0,,1,2,.500,2,1,3,0,0,0,0,1,1,-0.2,-11
60,33,2022-02-15,30-339,IND,L (-9),MIL,0,14:44,4,7,.571,0,0,,1,4,.250,3,2,5,1,0,1,2,1,9,6.2,+1
61,34,2022-02-16,30-340,IND,W (+5),WAS,0,20:47,8,9,.889,0,0,,1,2,.500,1,5,6,0,0,1,1,4,17,13.8,+7
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,35,2022-02-24,30-348,CHI,W (+4),ATL,0,13:14,3,3,1.000,0,0,,5,8,.625,2,4,6,1,1,0,0,1,11,12.8,0
64,36,2022-02-26,30-350,CHI,L (-6),MEM,0,16:21,2,4,.500,0,0,,1,4,.250,1,3,4,0,1,0,1,1,5,3.0,+14
65,37,2022-02-28,30-352,CHI,L (-13),MIA,0,16:26,0,1,.000,0,0,,2,4,.500,1,0,1,0,0,0,1,3,2,-1.0,-2
66,38,2022-03-03,30-355,CHI,L (-6),ATL,0,21:00,3,4,.750,0,0,,2,2,1.000,1,4,5,1,1,0,1,0,8,9.0,+6
67,39,2022-03-04,30-356,CHI,L (-6),MIL,1,20:06,2,4,.500,0,0,,0,0,,3,0,3,1,0,0,1,5,4,1.8,-25
68,40,2022-03-07,30-359,CHI,L (-15),PHI,1,29:04,6,8,.750,0,0,,1,2,.500,2,7,9,0,0,0,1,5,13,9.9,-9
69,41,2022-03-09,30-361,CHI,W (+6),DET,0,18:35,1,4,.250,0,0,,3,4,.750,1,3,4,1,1,0,1,2,5,3.7,-2
70,42,2022-03-12,30-364,CHI,W (+10),CLE,0,14:26,2,3,.667,0,0,,1,1,1.000,1,5,6,0,0,0,0,2,5,5.1,+13
71,43,2022-03-14,31-001,CHI,L (-9),SAC,0,15:14,0,0,,0,0,,0,0,,0,5,5,0,2,2,1,5,0,1.9,+7
72,44,2022-03-16,31-003,CHI,L (-15),UTA,0,16:04,2,4,.500,0,1,.000,1,2,.500,2,3,5,1,2,0,0,1,5,7.2,+1
73,45,2022-03-18,31-005,CHI,L (-27),PHO,0,15:09,4,7,.571,0,0,,3,4,.750,4,1,5,1,1,0,1,1,11,10.7,-2
74,46,2022-03-21,31-008,CHI,W (+14),TOR,0,13:25,2,4,.500,0,0,,0,0,,0,4,4,1,0,2,1,0,4,4.3,+4
75,47,2022-03-22,31-009,CHI,L (-28),MIL,0,15:57,2,3,.667,0,0,,1,2,.500,1,3,4,0,1,0,0,1,5,5.5,-12
76,48,2022-03-24,31-011,CHI,L (-17),NOP,0,15:15,2,5,.400,0,1,.000,0,0,,1,3,4,2,0,0,1,0,4,3.3,+6
77,49,2022-03-26,31-013,CHI,W (+4),CLE,0,12:25,2,4,.500,0,0,,1,3,.333,2,2,4,1,1,0,0,1,5,5.5,+3
78,50,2022-03-28,31-015,CHI,L (-5),NYK,0,14:18,1,3,.333,0,0,,0,0,,2,4,6,0,0,0,0,1,2,2.5,-3
79,51,2022-03-29,31-016,CHI,W (+13),WAS,0,17:02,2,3,.667,0,0,,0,0,,2,1,3,2,0,1,0,1,4,6.1,+13
80,52,2022-03-31,31-018,CHI,W (+5),LAC,0,12:09,2,5,.400,0,0,,0,2,.000,3,3,6,1,0,0,0,0,4,4.2,+9
81,53,2022-04-02,31-020,CHI,L (-18),MIA,0,13:05,1,2,.500,0,0,,0,2,.000,1,2,3,0,1,1,1,1,2,1.8,-14
82,54,2022-04-05,31-023,CHI,L (-21),MIL,0,16:23,2,5,.400,0,0,,0,0,,3,4,7,0,0,1,0,3,4,4.1,-6
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,55,2022-04-06,31-024,CHI,L (-23),BOS,0,21:12,4,5,.800,0,0,,2,3,.667,2,4,6,1,0,0,1,2,10,9.2,-1
85,56,2022-04-08,31-026,CHI,L (-16),CHO,0,13:55,3,5,.600,0,0,,1,1,1.000,4,0,4,0,0,0,0,1,7,7.1,-7
86,57,2022-04-10,31-028,CHI,W (+4),MIN,1,15:11,4,6,.667,0,0,,2,4,.500,2,3,5,0,0,0,0,2,10,8.1,+11
0,,2023-04-09,32-027,LAL,W (+11),UTA,Inactive,,,,,,,,,,,,,,,,,,,,,
