,g,date,age,tm,,opp,gs,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-
28,25,2019-12-20,23-051,PHO,L (-18),OKC,1,27:57,6,11,.545,0,2,.000,6,7,.857,1,3,4,3,1,0,4,3,18,11.8,-9
29,26,2019-12-21,23-052,PHO,L (-14),HOU,1,33:31,6,16,.375,0,3,.000,7,7,1.000,2,4,6,9,0,0,5,2,19,13.3,-14
30,27,2019-12-23,23-054,PHO,L (-2),DEN,1,34:21,3,12,.250,1,6,.167,4,4,1.000,1,2,3,6,1,0,2,5,11,6.3,-5
31,28,2019-12-27,23-058,PHO,L (-9),GSW,1,37:36,13,24,.542,1,6,.167,7,8,.875,0,3,3,4,2,0,8,3,34,18.5,-10
32,29,2019-12-28,23-059,PHO,W (+2),SAC,1,40:55,14,23,.609,0,4,.000,4,6,.667,1,2,3,10,2,0,3,3,32,26.8,+6
33,30,2019-12-30,23-061,PHO,W (+6),POR,1,37:56,9,19,.474,0,0,,15,15,1.000,0,6,6,7,0,0,2,4,33,26.4,+3
34,31,2020-01-01,23-063,PHO,L (-10),LAL,1,37:14,11,23,.478,1,3,.333,9,10,.900,0,2,2,7,1,0,6,3,32,19.2,-13
35,32,2020-01-03,23-065,PHO,W (+8),NYK,1,38:27,14,27,.519,2,5,.400,8,8,1.000,0,3,3,7,0,0,4,4,38,24.9,+7
36,33,2020-01-05,23-067,PHO,L (-7),MEM,1,37:14,13,20,.650,1,5,.200,13,14,.929,0,2,2,6,0,0,2,2,40,32.8,+5
37,34,2020-01-07,23-069,PHO,L (-11),SAC,1,39:23,12,21,.571,2,6,.333,8,8,1.000,1,3,4,7,1,0,2,2,34,28.8,0
38,35,2020-01-10,23-072,PHO,W (+4),ORL,1,36:42,7,15,.467,4,8,.500,6,6,1.000,0,3,3,5,3,0,3,1,24,20.3,+7
39,36,2020-01-12,23-074,PHO,W (+8),CHO,1,37:59,3,12,.250,1,6,.167,5,6,.833,0,4,4,9,1,1,7,4,12,5.0,+14
40,37,2020-01-14,23-076,PHO,L (-13),ATL,1,34:07,12,23,.522,2,4,.500,13,13,1.000,2,5,7,3,2,0,3,4,39,30.1,-1
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,38,2020-01-16,23-078,PHO,W (+23),NYK,1,27:55,9,17,.529,2,8,.250,9,11,.818,0,4,4,4,1,0,4,5,29,18.9,+31
43,39,2020-01-18,23-080,PHO,W (+4),BOS,1,40:39,12,20,.600,1,4,.250,14,15,.933,0,10,10,9,2,0,4,4,39,35.1,+17
44,40,2020-01-20,23-082,PHO,L (-2),SAS,1,38:44,13,23,.565,4,6,.667,7,7,1.000,1,6,7,5,0,0,5,3,37,25.9,+6
45,41,2020-01-22,23-084,PHO,L (-25),IND,1,31:11,5,12,.417,0,3,.000,6,6,1.000,0,2,2,3,1,0,4,2,16,8.5,-24
46,42,2020-01-24,23-086,PHO,W (+4),SAS,1,40:42,11,20,.550,3,7,.429,10,10,1.000,0,4,4,10,0,1,6,6,35,25.9,+6
47,43,2020-01-26,23-088,PHO,L (-5),MEM,1,39:28,11,24,.458,5,11,.455,9,10,.900,0,2,2,5,0,1,4,3,36,22.8,-2
48,44,2020-01-28,23-090,PHO,W (+29),DAL,1,30:44,12,20,.600,2,4,.500,6,8,.750,0,6,6,9,2,0,1,1,32,30.7,+36
49,45,2020-01-31,23-093,PHO,L (-4),OKC,1,39:28,9,18,.500,1,5,.200,8,8,1.000,0,3,3,5,0,0,7,6,27,13.0,-15
50,46,2020-02-02,23-095,PHO,L (-21),MIL,1,33:47,9,15,.600,2,5,.400,12,13,.923,0,7,7,6,0,0,5,1,32,25.6,-13
51,47,2020-02-03,23-096,PHO,L (-22),BRK,1,31:37,3,15,.200,1,4,.250,4,5,.800,0,4,4,4,1,0,4,3,11,1.1,-22
52,48,2020-02-05,23-098,PHO,L (-8),DET,1,41:50,8,16,.500,2,6,.333,4,5,.800,0,4,4,7,0,0,3,3,22,15.5,-4
53,49,2020-02-07,23-100,PHO,W (+36),HOU,1,29:33,10,18,.556,4,8,.500,9,9,1.000,2,7,9,3,0,1,4,1,33,26.3,+26
54,50,2020-02-08,23-101,PHO,L (-9),DEN,1,36:46,5,16,.313,3,8,.375,8,8,1.000,0,3,3,9,1,0,2,3,21,16.8,+1
55,51,2020-02-10,23-103,PHO,L (-25),LAL,1,31:31,2,11,.182,0,4,.000,6,7,.857,0,4,4,5,0,0,3,3,10,3.2,-9
56,52,2020-02-12,23-105,PHO,W (+6),GSW,1,37:15,8,22,.364,2,8,.250,9,9,1.000,0,5,5,8,2,1,5,0,27,19.6,+17
57,53,2020-02-21,23-114,PHO,L (-17),TOR,1,34:08,8,18,.444,1,5,.200,4,4,1.000,0,5,5,8,0,0,0,0,21,18.7,-24
58,54,2020-02-22,23-115,PHO,W (+8),CHI,1,38:27,9,21,.429,5,10,.500,6,6,1.000,0,5,5,5,1,0,5,2,29,18.1,+24
59,55,2020-02-24,23-117,PHO,W (+20),UTA,1,34:19,8,18,.444,2,4,.500,6,7,.857,0,4,4,10,0,0,4,5,24,16.4,+13
60,56,2020-02-26,23-119,PHO,L (-10),LAC,1,39:14,5,19,.263,1,8,.125,3,3,1.000,0,0,0,10,0,0,4,4,14,4.1,+2
61,57,2020-02-28,23-121,PHO,L (-2),DET,1,39:51,10,17,.588,1,4,.250,5,7,.714,0,6,6,6,2,0,6,2,26,18.5,-3
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,58,2020-02-29,23-122,PHO,L (-16),GSW,1,38:19,6,16,.375,4,7,.571,5,5,1.000,0,0,0,1,0,1,6,3,21,6.4,-22
64,59,2020-03-03,23-125,PHO,L (-9),TOR,1,37:25,5,14,.357,2,8,.250,10,12,.833,0,4,4,10,1,0,3,5,22,17.6,-16
65,60,2020-03-06,23-128,PHO,W (+10),POR,1,38:43,8,20,.400,3,9,.333,4,4,1.000,0,5,5,12,1,0,3,4,23,18.5,-3
66,61,2020-03-08,23-130,PHO,W (+9),MIL,1,39:14,13,17,.765,4,6,.667,6,7,.857,1,4,5,8,1,2,6,4,36,31.2,+8
67,62,2020-03-10,23-132,PHO,L (-16),POR,1,35:49,9,25,.360,2,7,.286,9,10,.900,0,6,6,9,0,0,4,3,29,17.6,-7
68,63,2020-07-31,23-275,PHO,W (+13),WAS,1,35:54,8,21,.381,2,7,.286,9,9,1.000,0,5,5,4,1,0,5,4,27,14.2,+24
69,64,2020-08-02,23-277,PHO,W (+2),DAL,1,31:08,10,20,.500,1,4,.250,9,10,.900,0,3,3,4,1,0,3,6,30,18.9,-8
70,65,2020-08-04,23-279,PHO,W (+2),LAC,1,37:08,13,25,.520,6,9,.667,3,5,.600,0,4,4,8,0,0,2,3,35,25.5,0
71,66,2020-08-06,23-281,PHO,W (+15),IND,1,29:18,6,12,.500,1,5,.200,7,7,1.000,0,3,3,10,0,0,3,5,20,16.9,+12
72,67,2020-08-08,23-283,PHO,W (+7),MIA,1,35:27,15,26,.577,0,7,.000,5,5,1.000,0,3,3,6,1,0,1,3,35,26.7,-1
73,68,2020-08-10,23-285,PHO,W (+27),OKC,1,29:17,9,17,.529,3,7,.429,14,14,1.000,0,5,5,4,0,2,4,1,35,28.0,+15
74,69,2020-08-11,23-286,PHO,W (+13),PHI,1,40:52,11,24,.458,2,4,.500,11,12,.917,2,7,9,7,1,0,2,0,35,29.6,+14
75,70,2020-08-13,23-288,PHO,W (+26),DAL,1,31:33,11,20,.550,0,5,.000,5,5,1.000,0,7,7,5,0,0,0,3,27,21.8,+30
0,1,2020-12-23,24-054,PHO,W (+4),DAL,1,34:07,8,15,.533,2,6,.333,4,6,.667,0,5,5,3,2,0,8,4,22,9.9,+7
1,2,2020-12-26,24-057,PHO,L (-3),SAC,1,38:15,10,21,.476,3,7,.429,3,3,1.000,0,3,3,3,1,0,7,5,26,10.3,+3
2,3,2020-12-27,24-058,PHO,W (+16),SAC,1,35:17,8,19,.421,1,6,.167,3,4,.750,1,4,5,5,2,1,4,1,20,13.2,+16
3,4,2020-12-29,24-060,PHO,W (+25),NOP,1,25:36,3,9,.333,2,7,.286,0,0,,0,6,6,3,2,0,2,3,8,5.6,+24
4,5,2020-12-31,24-062,PHO,W (+11),UTA,1,35:18,10,17,.588,1,2,.500,4,7,.571,0,3,3,7,0,1,6,3,25,15.2,-2
5,6,2021-01-01,24-063,PHO,W (+3),DEN,1,34:55,9,17,.529,3,7,.429,1,2,.500,0,2,2,2,0,0,8,4,22,5.7,-13
6,7,2021-01-03,24-065,PHO,L (-5),LAC,1,44:40,7,13,.538,1,3,.333,10,12,.833,1,4,5,8,0,0,2,2,25,22.6,+14
7,8,2021-01-06,24-068,PHO,W (+8),TOR,1,34:36,6,14,.429,3,8,.375,9,10,.900,1,0,1,6,0,0,1,1,24,19.7,+2
8,9,2021-01-08,24-070,PHO,L (-5),DET,1,37:55,8,18,.444,5,12,.417,2,4,.500,0,0,0,3,2,1,5,3,23,11.4,-17
9,10,2021-01-09,24-071,PHO,W (+8),IND,1,36:05,9,19,.474,1,5,.200,6,6,1.000,0,3,3,7,2,0,0,3,25,21.9,+5
10,11,2021-01-11,24-073,PHO,L (-21),WAS,1,32:46,11,21,.524,1,3,.333,10,10,1.000,0,3,3,0,1,1,1,4,33,22.7,-15
11,12,2021-01-18,24-080,PHO,L (-4),MEM,1,35:20,5,21,.238,2,6,.333,0,0,,0,3,3,4,2,0,3,4,12,0.4,-10
12,13,2021-01-20,24-082,PHO,W (+6),HOU,1,34:32,10,18,.556,1,4,.250,3,4,.750,0,5,5,2,0,1,6,5,24,10.6,+8
13,14,2021-01-22,24-084,PHO,L (-4),DEN,1,40:12,11,21,.524,3,9,.333,6,6,1.000,0,5,5,5,1,1,5,3,31,21.2,+10
14,,2021-01-23,24-085,PHO,L (-8),DEN,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
15,,2021-01-27,24-089,PHO,L (-5),OKC,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
16,,2021-01-28,24-090,PHO,W (+21),GSW,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
17,,2021-01-30,24-092,PHO,W (+6),DAL,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
18,15,2021-02-01,24-094,PHO,W (+1),DAL,1,31:25,9,19,.474,4,8,.500,2,2,1.000,0,1,1,0,1,0,2,4,24,12.0,-1
19,16,2021-02-03,24-096,PHO,L (-22),NOP,1,31:50,9,20,.450,0,4,.000,7,8,.875,0,4,4,2,0,0,3,1,25,13.4,-14
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,17,2021-02-05,24-098,PHO,W (+17),DET,1,30:31,8,14,.571,3,7,.429,4,6,.667,0,2,2,2,2,0,4,5,23,13.6,+7
22,18,2021-02-07,24-100,PHO,W (+9),BOS,1,37:43,7,16,.438,1,4,.250,3,3,1.000,0,7,7,11,1,1,3,2,18,17.3,+11
23,19,2021-02-08,24-101,PHO,W (+6),CLE,1,34:38,14,27,.519,5,9,.556,3,4,.750,0,5,5,8,0,0,4,4,36,23.8,+8
24,20,2021-02-10,24-103,PHO,W (+1),MIL,1,39:04,11,21,.524,1,4,.250,7,9,.778,1,5,6,3,0,0,3,4,30,18.6,+7
25,21,2021-02-13,24-106,PHO,W (+9),PHI,1,33:52,14,23,.609,3,5,.600,5,6,.833,0,5,5,4,0,0,2,5,36,25.4,+1
26,22,2021-02-14,24-107,PHO,W (+19),ORL,1,34:57,10,16,.625,1,3,.333,6,7,.857,0,4,4,6,0,0,0,2,27,24.0,+15
27,23,2021-02-16,24-109,PHO,L (-4),BRK,1,36:28,9,20,.450,0,4,.000,4,4,1.000,0,2,2,7,1,0,2,4,22,14.5,-5
28,24,2021-02-19,24-112,PHO,W (+18),NOP,1,30:47,9,18,.500,2,5,.400,3,3,1.000,0,4,4,2,1,0,4,4,23,12.0,+2
29,25,2021-02-20,24-113,PHO,W (+31),MEM,1,26:09,7,13,.538,5,7,.714,4,4,1.000,1,4,5,5,0,0,4,1,23,17.7,+19
30,26,2021-02-22,24-115,PHO,W (+32),POR,1,29:03,12,17,.706,2,2,1.000,8,8,1.000,1,3,4,4,0,0,1,0,34,30.3,+28
31,27,2021-02-24,24-117,PHO,L (-3),CHO,1,31:03,13,24,.542,4,10,.400,3,4,.750,0,0,0,3,1,0,5,5,33,17.1,-4
32,28,2021-02-26,24-119,PHO,W (+9),CHI,1,35:00,9,24,.375,0,3,.000,4,7,.571,0,2,2,5,2,0,1,0,22,12.7,+10
33,29,2021-02-28,24-121,PHO,W (+19),MIN,1,34:07,15,26,.577,1,6,.167,12,13,.923,0,5,5,5,0,1,2,3,43,32.9,+18
34,30,2021-03-02,24-123,PHO,W (+10),LAL,1,23:41,7,12,.583,1,3,.333,2,2,1.000,0,3,3,6,3,0,3,2,17,15.7,+13
35,31,2021-03-04,24-125,PHO,W (+22),GSW,1,29:49,6,20,.300,1,5,.200,3,4,.750,0,5,5,6,1,0,2,2,16,7.9,+1
36,32,2021-03-11,24-132,PHO,W (+6),POR,1,35:53,12,21,.571,3,5,.600,8,8,1.000,0,5,5,8,0,0,5,3,35,26.0,+3
37,33,2021-03-13,24-134,PHO,L (-11),IND,1,36:51,9,20,.450,1,6,.167,1,2,.500,2,2,4,7,0,1,6,1,20,10.4,-4
38,34,2021-03-15,24-136,PHO,W (+23),MEM,1,30:11,10,19,.526,3,8,.375,4,4,1.000,0,4,4,5,0,0,2,2,27,19.6,+17
39,35,2021-03-18,24-139,PHO,L (-4),MIN,1,34:41,13,22,.591,3,8,.375,6,7,.857,0,4,4,6,0,1,5,4,35,23.9,-3
40,36,2021-03-19,24-140,PHO,W (+12),MIN,1,35:45,6,18,.333,1,4,.250,3,4,.750,1,6,7,5,2,0,5,2,16,7.6,+18
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,37,2021-03-21,24-142,PHO,W (+17),LAL,1,33:34,11,22,.500,1,5,.200,3,6,.500,3,6,9,4,1,0,1,2,26,19.7,+21
43,38,2021-03-23,24-144,PHO,W (+10),MIA,1,27:10,10,19,.526,2,8,.250,1,1,1.000,0,5,5,3,0,0,0,1,23,16.9,+19
44,39,2021-03-24,24-145,PHO,L (-1),ORL,1,32:28,9,21,.429,1,5,.200,6,6,1.000,1,6,7,7,3,0,2,3,25,21.1,+6
45,40,2021-03-26,24-147,PHO,W (+4),TOR,1,33:42,6,14,.429,2,5,.400,2,2,1.000,0,6,6,2,1,0,4,2,16,8.0,-5
46,41,2021-03-28,24-149,PHO,W (+4),CHO,1,41:56,10,26,.385,4,11,.364,11,12,.917,1,5,6,3,2,0,3,3,35,22.5,+4
47,42,2021-03-30,24-151,PHO,W (+7),ATL,1,32:44,8,19,.421,2,7,.286,3,3,1.000,0,3,3,3,0,0,2,2,21,11.1,-3
48,43,2021-03-31,24-152,PHO,W (+5),CHI,1,35:14,17,24,.708,2,5,.400,9,10,.900,1,3,4,4,1,1,5,3,45,34.5,+7
49,44,2021-04-02,24-154,PHO,W (+37),OKC,1,30:00,11,20,.550,3,5,.600,7,7,1.000,0,2,2,5,0,0,0,3,32,25.3,+28
50,45,2021-04-05,24-157,PHO,W (+3),HOU,1,35:34,11,20,.550,6,8,.750,8,9,.889,1,5,6,6,1,0,2,4,36,29.8,+15
51,46,2021-04-07,24-159,PHO,W (+4),UTA,1,43:45,13,31,.419,0,6,.000,9,10,.900,0,4,4,3,1,0,6,2,35,15.6,0
52,47,2021-04-08,24-160,PHO,L (-10),LAC,1,36:36,6,13,.462,0,2,.000,12,14,.857,1,2,3,3,0,0,0,4,24,18.3,-9
53,48,2021-04-10,24-162,PHO,W (+28),WAS,1,26:29,11,24,.458,3,8,.375,2,2,1.000,1,5,6,6,2,1,1,2,27,21.9,+24
54,49,2021-04-12,24-164,PHO,W (+6),HOU,1,34:09,9,18,.500,2,5,.400,4,4,1.000,1,6,7,7,0,1,6,3,24,15.9,+8
55,50,2021-04-13,24-165,PHO,W (+20),MIA,1,22:32,4,16,.250,1,8,.125,3,3,1.000,0,3,3,3,1,1,6,4,12,-0.5,0
56,51,2021-04-15,24-167,PHO,W (+8),SAC,1,31:14,8,19,.421,3,10,.300,4,4,1.000,1,3,4,4,0,0,2,2,23,14.5,+5
57,52,2021-04-17,24-169,PHO,L (-26),SAS,1,26:54,6,18,.333,0,1,.000,3,4,.750,0,3,3,3,2,0,1,2,15,7.6,-4
58,53,2021-04-19,24-171,PHO,W (+1),MIL,1,43:52,9,24,.375,1,4,.250,5,6,.833,3,4,7,7,3,1,1,2,24,20.5,0
59,54,2021-04-21,24-173,PHO,W (+3),PHI,1,29:59,6,14,.429,0,3,.000,7,8,.875,0,3,3,7,1,0,3,2,19,14.2,-4
60,55,2021-04-22,24-174,PHO,L (-13),BOS,1,25:33,6,13,.462,0,2,.000,3,4,.750,2,2,4,2,0,0,5,6,15,3.9,-14
61,56,2021-04-25,24-177,PHO,L (-9),BRK,1,37:26,12,24,.500,4,5,.800,8,9,.889,0,3,3,1,0,1,3,1,36,22.5,-3
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,57,2021-04-26,24-178,PHO,W (+8),NYK,1,40:55,14,26,.538,1,4,.250,4,6,.667,0,4,4,3,0,0,4,1,33,18.5,+7
64,58,2021-04-28,24-180,PHO,W (+8),LAC,1,37:22,9,19,.474,1,6,.167,2,3,.667,2,4,6,3,0,0,3,1,21,12.2,+11
65,59,2021-04-30,24-182,PHO,W (+21),UTA,1,29:11,13,19,.684,2,5,.400,3,3,1.000,0,3,3,2,0,0,1,3,31,23.0,+20
66,60,2021-05-02,24-184,PHO,W (+3),OKC,1,36:26,11,22,.500,1,4,.250,9,10,.900,0,3,3,6,2,0,4,2,32,22.9,-3
67,61,2021-05-04,24-186,PHO,W (+16),CLE,1,40:15,14,27,.519,1,6,.167,2,2,1.000,4,2,6,5,1,0,0,5,31,23.6,+12
68,62,2021-05-05,24-187,PHO,L (-32),ATL,1,31:26,11,20,.550,1,2,.500,7,8,.875,0,3,3,5,0,0,2,1,30,22.0,-8
69,63,2021-05-07,24-189,PHO,W (+23),NYK,1,35:02,3,12,.250,1,4,.250,9,9,1.000,0,4,4,3,0,0,1,2,16,10.3,+11
70,64,2021-05-09,24-191,PHO,L (-13),LAL,1,35:07,5,14,.357,0,1,.000,11,13,.846,1,5,6,1,1,0,3,3,21,12.1,-22
71,65,2021-05-11,24-193,PHO,L (-6),GSW,1,39:03,11,21,.524,4,9,.444,8,9,.889,1,6,7,4,0,0,4,3,34,23.4,-5
72,66,2021-05-13,24-195,PHO,W (+1),POR,1,35:00,5,17,.294,0,4,.000,8,8,1.000,1,4,5,2,0,0,4,1,18,7.0,+2
73,67,2021-05-15,24-197,PHO,W (+37),SAS,1,26:27,10,18,.556,3,8,.375,4,4,1.000,0,2,2,4,0,0,2,1,27,19.4,+32
74,,2021-05-16,24-198,PHO,W (+2),SAS,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
0,1,2021-10-20,24-355,PHO,L (-12),DEN,1,29:57,3,15,.200,2,7,.286,4,4,1.000,1,3,4,4,1,0,3,3,12,3.9,-24
1,2,2021-10-22,24-357,PHO,W (+10),LAL,1,33:34,9,19,.474,2,6,.333,2,2,1.000,1,4,5,4,0,0,4,3,22,11.8,+8
2,3,2021-10-23,24-358,PHO,L (-29),POR,1,28:11,9,19,.474,2,5,.400,1,2,.500,1,3,4,4,2,0,0,1,21,16.9,-15
3,4,2021-10-27,24-362,PHO,L (-3),SAC,1,36:32,12,28,.429,2,6,.333,5,6,.833,3,3,6,8,1,0,0,4,31,23.8,+4
4,5,2021-10-30,25-000,PHO,W (+9),CLE,1,35:19,9,20,.450,0,4,.000,9,10,.900,1,3,4,9,0,0,4,1,27,19.7,+8
5,6,2021-11-02,25-003,PHO,W (+12),NOP,1,33:45,7,20,.350,2,8,.250,2,2,1.000,1,7,8,3,1,1,6,2,18,6.6,+8
6,7,2021-11-04,25-005,PHO,W (+12),HOU,1,34:08,8,18,.444,4,8,.500,7,8,.875,1,8,9,5,1,1,2,3,27,22.3,+10
7,8,2021-11-06,25-007,PHO,W (+4),ATL,1,34:06,14,21,.667,5,9,.556,5,7,.714,1,5,6,4,2,1,4,4,38,30.2,+3
8,9,2021-11-08,25-009,PHO,W (+5),SAC,1,32:22,8,17,.471,2,5,.400,0,2,.000,1,8,9,6,2,0,5,4,18,11.2,+22
9,10,2021-11-10,25-011,PHO,W (+10),POR,1,37:26,5,15,.333,2,6,.333,0,0,,0,8,8,6,1,0,4,2,12,6.3,+9
10,11,2021-11-12,25-013,PHO,W (+25),MEM,1,25:36,7,17,.412,1,5,.200,2,2,1.000,1,4,5,7,0,0,3,2,17,10.9,+31
11,12,2021-11-14,25-015,PHO,W (+26),HOU,1,31:33,9,23,.391,3,7,.429,5,5,1.000,0,5,5,6,2,0,0,0,26,21.2,+12
12,13,2021-11-15,25-016,PHO,W (+3),MIN,1,34:26,7,16,.438,2,4,.500,13,15,.867,2,3,5,5,2,0,1,5,29,24.6,+8
13,14,2021-11-17,25-018,PHO,W (+7),DAL,1,35:00,11,21,.524,2,4,.500,0,1,.000,0,9,9,0,0,0,1,1,24,14.6,+8
14,15,2021-11-19,25-020,PHO,W (+8),DAL,1,30:34,7,20,.350,3,8,.375,2,2,1.000,1,0,1,1,0,1,4,2,19,5.1,-7
15,16,2021-11-21,25-022,PHO,W (+29),DEN,1,27:54,7,12,.583,2,5,.400,1,1,1.000,0,4,4,7,1,0,1,1,17,17.1,+13
16,17,2021-11-22,25-023,PHO,W (+4),SAS,1,34:15,7,17,.412,4,7,.571,5,6,.833,1,2,3,4,0,0,4,3,23,12.4,+1
17,18,2021-11-24,25-025,PHO,W (+5),CLE,1,38:42,14,21,.667,2,3,.667,5,6,.833,1,3,4,3,1,0,4,2,35,25.4,-2
18,19,2021-11-26,25-027,PHO,W (+21),NYK,1,35:27,14,27,.519,4,9,.444,0,0,,0,1,1,3,1,1,3,0,32,19.8,+15
19,20,2021-11-27,25-028,PHO,W (+6),BRK,1,31:46,9,18,.500,4,6,.667,8,8,1.000,0,1,1,4,1,0,3,5,30,20.1,+7
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,21,2021-11-30,25-031,PHO,W (+8),GSW,1,15:27,4,9,.444,0,2,.000,2,2,1.000,1,1,2,1,0,0,1,1,10,5.6,-5
22,,2021-12-02,25-033,PHO,W (+11),DET,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
23,,2021-12-03,25-034,PHO,L (-22),GSW,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
24,,2021-12-06,25-037,PHO,W (+4),SAS,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
25,,2021-12-10,25-041,PHO,W (+21),BOS,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
26,,2021-12-13,25-044,PHO,L (-16),LAC,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
27,,2021-12-14,25-045,PHO,W (+4),POR,Did Not Play,,,,,,,,,,,,,,,,,,,,,
28,,2021-12-16,25-047,PHO,W (+20),WAS,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
29,22,2021-12-19,25-050,PHO,W (+31),CHO,1,26:26,6,15,.400,4,8,.500,0,0,,0,6,6,5,1,0,1,4,16,11.6,+32
30,23,2021-12-21,25-052,PHO,W (+18),LAL,1,31:35,8,16,.500,6,11,.545,2,2,1.000,1,8,9,7,1,0,5,2,24,19.2,+14
31,24,2021-12-23,25-054,PHO,W (+12),OKC,1,35:08,12,23,.522,4,7,.571,2,2,1.000,2,5,7,7,2,1,2,3,30,26.0,+19
32,25,2021-12-25,25-056,PHO,L (-9),GSW,1,40:21,5,19,.263,1,5,.200,2,2,1.000,1,2,3,3,2,0,2,3,13,3.9,-8
33,26,2021-12-27,25-058,PHO,L (-1),MEM,1,37:03,10,20,.500,3,6,.500,7,9,.778,0,2,2,4,2,2,3,0,30,23.0,-8
34,27,2021-12-29,25-060,PHO,W (+18),OKC,1,35:44,12,24,.500,6,12,.500,8,10,.800,1,6,7,5,0,2,1,1,38,31.2,+18
35,28,2021-12-31,25-062,PHO,L (-15),BOS,1,37:31,7,26,.269,1,5,.200,7,7,1.000,0,6,6,4,2,0,2,2,22,10.4,-16
36,29,2022-01-02,25-064,PHO,W (+34),CHO,1,28:57,9,19,.474,3,9,.333,3,3,1.000,0,7,7,3,0,0,3,4,24,13.9,+26
37,30,2022-01-04,25-066,PHO,W (+13),NOP,1,32:04,12,24,.500,3,6,.500,6,6,1.000,1,8,9,4,0,0,2,4,33,23.3,+15
38,31,2022-01-06,25-068,PHO,W (+17),LAC,1,33:28,5,22,.227,0,7,.000,1,2,.500,3,7,10,4,0,0,2,2,11,1.4,-6
39,32,2022-01-08,25-070,PHO,L (-23),MIA,1,33:21,5,15,.333,3,5,.600,13,13,1.000,0,4,4,3,2,0,5,4,26,16.2,-22
40,33,2022-01-11,25-073,PHO,W (+4),TOR,1,36:08,4,13,.308,2,7,.286,6,8,.750,1,4,5,3,1,0,3,6,16,7.3,-1
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,34,2022-01-14,25-076,PHO,W (+18),IND,1,35:16,11,25,.440,6,13,.462,7,8,.875,2,2,4,3,0,1,2,2,35,23.5,+7
43,35,2022-01-16,25-078,PHO,W (+27),DET,1,29:35,11,18,.611,1,5,.200,7,10,.700,1,3,4,4,0,0,1,1,30,23.6,+20
44,36,2022-01-17,25-079,PHO,W (+14),SAS,1,34:51,18,33,.545,5,13,.385,7,8,.875,0,5,5,6,3,0,0,2,48,39.6,+3
45,37,2022-01-20,25-082,PHO,W (+8),DAL,1,38:18,11,25,.440,1,8,.125,5,5,1.000,0,5,5,6,0,0,2,2,28,17.8,+5
46,38,2022-01-22,25-084,PHO,W (+10),IND,1,38:52,5,23,.217,0,6,.000,1,1,1.000,1,6,7,3,2,2,3,4,11,0.3,+5
47,39,2022-01-24,25-086,PHO,W (+6),UTA,1,38:08,14,35,.400,3,13,.231,2,3,.667,2,5,7,3,2,2,3,4,33,17.5,-3
48,40,2022-01-26,25-088,PHO,W (+8),UTA,1,39:34,16,28,.571,2,6,.333,9,11,.818,1,11,12,4,1,0,3,2,43,33.0,+18
49,41,2022-01-28,25-090,PHO,W (+10),MIN,1,37:40,10,26,.385,4,10,.400,5,6,.833,0,3,3,9,1,0,1,2,29,20.8,+17
50,42,2022-01-30,25-092,PHO,W (+5),SAS,1,37:37,12,24,.500,4,9,.444,0,0,,0,4,4,1,1,0,3,2,28,15.1,-12
51,43,2022-02-01,25-094,PHO,W (+10),BRK,1,40:53,13,23,.565,3,8,.375,6,7,.857,1,5,6,2,1,0,2,2,35,25.5,+15
52,44,2022-02-03,25-096,PHO,L (-9),ATL,1,38:26,13,27,.481,1,8,.125,5,7,.714,0,0,0,3,1,0,2,4,32,17.0,-6
53,45,2022-02-05,25-098,PHO,W (+15),WAS,1,29:37,5,14,.357,1,6,.167,0,0,,1,6,7,5,0,0,1,2,11,7.4,+23
54,46,2022-02-07,25-100,PHO,W (+3),CHI,1,37:40,14,23,.609,5,10,.500,5,6,.833,0,4,4,5,1,0,1,2,38,31.0,+7
55,47,2022-02-08,25-101,PHO,W (+5),PHI,1,37:17,11,23,.478,3,8,.375,10,11,.909,0,4,4,3,1,0,0,3,35,26.0,+13
56,48,2022-02-10,25-103,PHO,W (+24),MIL,1,34:18,6,19,.316,2,8,.250,3,3,1.000,1,3,4,7,1,0,2,4,17,10.0,+11
57,49,2022-02-12,25-105,PHO,W (+27),ORL,1,29:23,10,24,.417,3,9,.333,3,3,1.000,1,4,5,5,0,1,0,0,26,19.3,+13
